==PROF== Connected to process 91292 (<home>/2026/paper/Rijndael-256/cuda/build/profile_ecb)
==PROF== Disconnected from process 91292
Rijndael-256 ECB Profile: 1048576 blocks (32 MiB)

--- Pass 1 (tpb=128, 1048576 blocks, 32 MiB) ---
--- Pass 1 done ---

--- Pass 2 (tpb=256, 1048576 blocks, 32 MiB) ---
--- Pass 2 done ---

All profile launches complete.
"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description"
"0","91292","profile_ecb","127.0.0.1","rijndael256_ecb_encrypt_kernel_v2(const unsigned char *, unsigned char *, unsigned long, int)","1","7","(128, 1, 1)","(8192, 1, 1)","0","8.9","Launch Statistics","Registers Per Thread","register/thread","40",
"0","91292","profile_ecb","127.0.0.1","rijndael256_ecb_encrypt_kernel_v2(const unsigned char *, unsigned char *, unsigned long, int)","1","7","(128, 1, 1)","(8192, 1, 1)","0","8.9","Launch Statistics","Shared Memory Configuration Size","byte","102,400",
"0","91292","profile_ecb","127.0.0.1","rijndael256_ecb_encrypt_kernel_v2(const unsigned char *, unsigned char *, unsigned long, int)","1","7","(128, 1, 1)","(8192, 1, 1)","0","8.9","Launch Statistics","Driver Shared Memory Per Block","byte/block","1,024",
"0","91292","profile_ecb","127.0.0.1","rijndael256_ecb_encrypt_kernel_v2(const unsigned char *, unsigned char *, unsigned long, int)","1","7","(128, 1, 1)","(8192, 1, 1)","0","8.9","Launch Statistics","Dynamic Shared Memory Per Block","byte/block","0",
"0","91292","profile_ecb","127.0.0.1","rijndael256_ecb_encrypt_kernel_v2(const unsigned char *, unsigned char *, unsigned long, int)","1","7","(128, 1, 1)","(8192, 1, 1)","0","8.9","Launch Statistics","Static Shared Memory Per Block","byte/block","8,192",
"0","91292","profile_ecb","127.0.0.1","rijndael256_ecb_encrypt_kernel_v2(const unsigned char *, unsigned char *, unsigned long, int)","1","7","(128, 1, 1)","(8192, 1, 1)","0","8.9","Launch Statistics","Threads","thread","1,048,576",
"0","91292","profile_ecb","127.0.0.1","rijndael256_ecb_encrypt_kernel_v2(const unsigned char *, unsigned char *, unsigned long, int)","1","7","(128, 1, 1)","(8192, 1, 1)","0","8.9","Launch Statistics","Waves Per SM","","9.80",
"0","91292","profile_ecb","127.0.0.1","rijndael256_ecb_encrypt_kernel_v2(const unsigned char *, unsigned char *, unsigned long, int)","1","7","(128, 1, 1)","(8192, 1, 1)","0","8.9","Occupancy","Block Limit SM","block","24",
"0","91292","profile_ecb","127.0.0.1","rijndael256_ecb_encrypt_kernel_v2(const unsigned char *, unsigned char *, unsigned long, int)","1","7","(128, 1, 1)","(8192, 1, 1)","0","8.9","Occupancy","Block Limit Registers","block","12",
"0","91292","profile_ecb","127.0.0.1","rijndael256_ecb_encrypt_kernel_v2(const unsigned char *, unsigned char *, unsigned long, int)","1","7","(128, 1, 1)","(8192, 1, 1)","0","8.9","Occupancy","Block Limit Shared Mem","block","11",
"0","91292","profile_ecb","127.0.0.1","rijndael256_ecb_encrypt_kernel_v2(const unsigned char *, unsigned char *, unsigned long, int)","1","7","(128, 1, 1)","(8192, 1, 1)","0","8.9","Occupancy","Block Limit Warps","block","12",
"0","91292","profile_ecb","127.0.0.1","rijndael256_ecb_encrypt_kernel_v2(const unsigned char *, unsigned char *, unsigned long, int)","1","7","(128, 1, 1)","(8192, 1, 1)","0","8.9","Occupancy","Theoretical Active Warps per SM","warp","44",
"0","91292","profile_ecb","127.0.0.1","rijndael256_ecb_encrypt_kernel_v2(const unsigned char *, unsigned char *, unsigned long, int)","1","7","(128, 1, 1)","(8192, 1, 1)","0","8.9","Occupancy","Theoretical Occupancy","%","91.67",
"0","91292","profile_ecb","127.0.0.1","rijndael256_ecb_encrypt_kernel_v2(const unsigned char *, unsigned char *, unsigned long, int)","1","7","(128, 1, 1)","(8192, 1, 1)","0","8.9","Occupancy","Achieved Occupancy","%","86.90",
"0","91292","profile_ecb","127.0.0.1","rijndael256_ecb_encrypt_kernel_v2(const unsigned char *, unsigned char *, unsigned long, int)","1","7","(128, 1, 1)","(8192, 1, 1)","0","8.9","Occupancy","Achieved Active Warps Per SM","warp","41.71",
"0","91292","profile_ecb","127.0.0.1","rijndael256_ecb_encrypt_kernel_v2(const unsigned char *, unsigned char *, unsigned long, int)","1","7","(128, 1, 1)","(8192, 1, 1)","0","8.9","Occupancy","","","","Occupancy","WRN","This kernel's theoretical occupancy (91.7%) is limited by the required amount of shared memory. See the CUDA Best Practices Guide (https://docs.nvidia.com/cuda/cuda-c-best-practices-guide/index.html#occupancy) for more details on optimizing occupancy."
"0","91292","profile_ecb","127.0.0.1","rijndael256_ecb_encrypt_kernel_v2(const unsigned char *, unsigned char *, unsigned long, int)","1","7","(128, 1, 1)","(8192, 1, 1)","0","8.9","Source Counters","Branch Instructions Ratio","%","0.01",
"0","91292","profile_ecb","127.0.0.1","rijndael256_ecb_encrypt_kernel_v2(const unsigned char *, unsigned char *, unsigned long, int)","1","7","(128, 1, 1)","(8192, 1, 1)","0","8.9","Source Counters","Branch Instructions","inst","655,360",
